Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ATCM,2321,0W1,,2,8,6,6,3,,,,,,,,1,2,,2,"Imaoka, Laura",,,,,,lxi170030,laura imaoka,Reading Media Critically 
ATCM,2321,0W2,,9,10,3,1,2,1,1,1,1,,,,,,,1,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla,Reading Media Critically 
ATCM,2321,0W3,,12,12,3,,1,,,,,,,,,,,2,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla,Reading Media Critically 
ATCM,2322,0W1,9,20,21,15,5,5,1,3,2,,2,1,5,1,1,,8,"Sung, Wendy","Shukla, Nishanshi A","Rashid, Mohammed Mizanur",,,,wxs172630,wendy sung,Media Histories 
ATCM,2330,001,,6,1,4,4,1,1,2,2,,,1,3,3,1,,1,"Nielsen, Christina R","Jones, Jazmine Q",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2330,002,1,4,4,2,2,3,5,1,1,,,,1,1,,,5,"Nielsen, Christina R","Jones, Jazmine Q",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2335,0W1,1,1,4,1,4,2,1,2,,1,1,2,1,1,3,,5,"Chiu, Yu-Kwong",,,,,,yxc161331,yu kwong chiu,Internet Studio I 
ATCM,2335,0W2,,13,1,,2,1,1,,1,,,,3,,1,,6,"Stewart, Michael C",,,,,,mxs128231,michael stewart,Internet Studio I 
ATCM,2335,0W3,,11,2,1,,3,,2,,2,,,2,,,,5,"Stewart, Michael C",,,,,,mxs128231,michael stewart,Internet Studio I 
ATCM,2335,0W4,,3,6,2,1,3,,2,,,,1,2,,1,,8,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2335,0W5,1,3,2,3,3,5,1,1,1,,,,3,2,,,3,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2340,001,,12,,,7,,,6,,,,,2,,1,,2,"Lester, Paul","Wilson, David N",,,,,pxl152030,paul lester,Visual Communication 
ATCM,2345,001,5,3,,2,1,,,,,,,,4,2,3,,5,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,002,6,2,4,2,3,1,,,1,,,,4,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,003,9,6,2,2,1,1,,,,,1,,1,,1,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2360,0W1,22,4,2,,,1,,,,,,,,,,,1,"Cox, Norman L",,,,,,nlc200001,norm cox,Design Histories 
ATCM,2375,0W1,,48,,,1,,,,,,,,,,1,,1,"Evans, Monica J",,,,,,mevans,monica evans,History of Games 
ATCM,3301,001,3,11,2,,,,1,,,1,,,1,,,,0,"Oropallo, Kara I",,,,,,kio160030,kara oropallo,Writing for ATEC 
ATCM,3301,0W1,,1,9,1,3,,,,,1,,,,1,2,,1,"Imaoka, Laura","Irby, Cameron L",,,,,lxi170030,laura imaoka,Writing for ATEC 
ATCM,3301,0W2,,9,6,1,1,,,,,,,,1,,,,1,"Mallory, Stephen R",,,,,,srm140030,stephen mallory,Writing for ATEC 
ATCM,3301,0W3,1,4,7,2,,1,,2,1,,,,1,,,,0,"Ramakrishnan, Sharathchandra",,,,,,sxr178530,sharathchandra ramakrishnan,Writing for ATEC 
ATCM,3301,0W4,3,6,4,2,1,,1,1,1,,,,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams,Writing for ATEC 
ATCM,3301,0W5,3,8,,2,,1,,1,1,1,,,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams,Writing for ATEC 
ATCM,3301,0W6,1,5,7,1,,1,2,,,,,,,,1,,1,"Field, Jamie M",,,,,,jmf094020,jamie field,Writing for ATEC 
ATCM,3301,0W7,,4,3,1,2,2,1,1,,1,,,1,,,,3,"Adelman, David",,,,,,dxa180004,,Writing for ATEC 
ATCM,3301,0W8,,,3,3,4,3,1,1,,,,,,2,1,,1,"Andic, Atanur",,,,,,axa180034,,Writing for ATEC 
ATCM,3303,001,8,10,1,,,,,,1,,,,,,,,1,"Oropallo, Kara I",,,,,,kio160030,kara oropallo,Project Management for Arts  Technology  and Emerging Communication II 
ATCM,3305,001,,,5,1,6,5,4,2,,,1,,4,,1,,1,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Computer Animation I 
ATCM,3305,002,2,3,3,4,5,5,1,1,1,,,,,1,,,3,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation I 
ATCM,3305,003,,2,5,7,1,3,1,,,,,,4,2,1,,3,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation I 
ATCM,3306,001,5,3,5,3,2,2,2,1,,1,,1,,2,1,,2,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Modeling and Texturing I 
ATCM,3306,002,2,5,6,3,5,4,1,2,,,,,,,2,,0,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Modeling and Texturing I 
ATCM,3306,003,5,5,4,1,2,1,1,1,,,1,,1,,3,,4,"Fechter, Todd A",,,,,,taf051000,todd fechter,Modeling and Texturing I 
ATCM,3306,004,,1,2,4,5,,3,1,2,2,1,,5,1,2,,0,"Johnson, Casey A",,,,,,caj150430,casey johnson,Modeling and Texturing I 
ATCM,3307,001,,1,6,11,1,2,1,1,3,1,1,,,,1,,1,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3307,002,1,1,9,3,4,1,,1,2,1,,,4,,1,,2,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3308,001,,1,4,,1,,,,,1,2,,2,1,,,7,"Johnson, Casey A",,,,,,caj150430,casey johnson,Rigging I 
ATCM,3308,002,2,,3,,1,1,,2,1,1,1,1,6,,6,,4,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Rigging I 
ATCM,3309,001,,5,5,1,3,1,,2,,,,,1,,,,0,"McComber, Sean",,,,,,sxm129130,sean mccomber,Visual Story I 
ATCM,3311,001,4,8,3,1,3,1,,3,1,,1,1,,2,1,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Animation 
ATCM,3311,002,,2,3,,4,1,2,1,1,5,3,,2,2,,,2,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Animation 
ATCM,3315,001,6,6,4,2,2,3,1,,1,,,1,,1,,,1,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Animation Studies 
ATCM,3320,501,2,16,4,1,2,3,,1,,,,,,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez,Critical Media Theories 
ATCM,3335,001,2,3,4,1,,2,1,2,,,3,,4,3,,,5,"Kane, Simon A",,,,,,sak043000,simon kane,Internet Studio II 
ATCM,3336,001,1,8,3,3,8,1,1,1,1,,,,1,,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,002,5,6,5,1,4,3,2,1,,,1,,,1,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,003,3,11,4,4,4,1,,,,,,,1,2,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,004,2,6,1,4,7,2,,3,1,,1,1,,1,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3337,0W1,15,14,4,,,,,,,,,,,,,,1,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,0W2,16,8,1,3,1,,,,,,,,,,,,2,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,0W3,16,9,3,,2,,1,,1,,,,1,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,0W4,5,22,1,1,1,,,,,,,,1,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,501,16,1,,1,2,1,,1,,1,,,3,,,,3,"Lin, Colleen B",,,,,,cbl061000,,Interaction Design I 
ATCM,3337,502,25,,,2,,,1,,,,,,2,,,,0,"Lin, Colleen B",,,,,,cbl061000,,Interaction Design I 
ATCM,3338,001,14,5,1,,2,,,1,,,,1,3,1,,,2,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Motion Graphics I 
ATCM,3338,002,10,3,4,2,2,,,,,,1,1,2,,2,,2,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Motion Graphics I 
ATCM,3340,0W1,19,2,3,1,1,1,1,1,,,,,1,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,0W2,10,1,3,5,2,4,2,,1,,,,,,,,2,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,0W3,22,,3,1,,1,1,,1,,,,,1,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,501,4,5,2,,2,2,2,1,1,,,,3,,,,4,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design II 
ATCM,3345,001,2,15,1,,,,,,,,,,1,,,,0,"Terry, Dean",,,,,,dxt023000,,Audio Technologies 
ATCM,3350,0W1,11,3,2,2,4,,,,,,,,2,1,3,,2,"Hewitt, Sharon","Ikebude, Chukwuemeka",,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,0W2,2,8,4,2,4,,1,2,1,,1,,2,2,,,1,"Nielsen, Christina R","Bell, Elizabeth A",,,,,crn022000,christina nielsen,Digital Video Production I 
ATCM,3350,0W3,1,3,4,,5,,1,2,2,,,,5,1,2,,2,"Cox, Cydney",,,,,,cxc190025,,Digital Video Production I 
ATCM,3356,501,10,7,,1,2,,,,,,,,1,,,,3,"Scott, Andrew F","Asgharpour, Maedeh",,,,,afs140330,andrew scott,Projection Mapping Lab 
ATCM,3365,0W1,20,4,1,,1,,,,1,,,,1,1,,,0,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design I 
ATCM,3365,0W2,12,8,3,1,,3,,,,,,,,,,,3,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design I 
ATCM,3366,001,9,15,2,,1,,,2,,,,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Game Studies I 
ATCM,3367,001,,3,12,5,1,,1,1,,,,,2,2,1,,2,"Chandler, Adam W",,,,,,awc051000,adam chandler,Level Design I 
ATCM,3367,0W1,13,6,3,1,,1,,,,,,,1,1,2,,1,"Billingslea, Steven L",,,,,,slb073000,steven billingslea,Level Design I 
ATCM,3368,001,2,7,3,2,1,,,,,,,2,2,,,,3,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Games I 
ATCM,3368,002,3,4,7,1,2,3,,,,,,2,2,,2,,4,"Chandler, Adam W",,,,,,awc051000,adam chandler,Scripting for Games I 
ATCM,3370,001,9,3,5,2,1,1,1,3,,,,,2,,,,3,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments I 
ATCM,3372,001,6,4,3,,2,,1,,,,1,,6,2,1,,1,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Sound Design for Games 
ATCM,3388,0W1,13,6,7,5,6,2,1,1,1,1,,,2,4,,,1,"Bell, Elizabeth A","Whitlock, Kathryn",,,,,lxb032000,elizabeth bell,Attitudes and Behaviors 
ATCM,4305,001,,,3,2,2,2,,,,,,,,,,,1,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation II 
ATCM,4307,001,,,13,2,,1,,,,1,,,,,,,2,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition II 
ATCM,4312,001,1,2,5,3,1,2,,2,,1,,,1,1,,,0,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Digital Sculpting 
ATCM,4313,001,,2,5,1,2,,,,1,,1,,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Visual Effects 
ATCM,4315,001,,,4,,2,2,1,,,,,1,,2,,,1,"McComber, Sean",,,,,,sxm129130,sean mccomber,Computer Animation III 
ATCM,4316,001,,19,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,,pam062000,peter mccord,Animation Lab I 
ATCM,4316,002,,19,,,,,,,,,,,,,,,0,"Salter, Monika M",,,,,,mxs176131,monika salter,Animation Lab I 
ATCM,4319,001,,1,1,,1,2,2,3,1,,1,,3,,,,0,"Johnson, Casey A",,,,,,caj150430,casey johnson,Topics in Animation 
ATCM,4320,001,18,11,,,2,,,1,,,,,,,,,1,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Political Economy of Digital Media 
ATCM,4326,001,6,14,5,3,,1,,1,,,,,,,,,0,"Knight, Kim A",,,,,,kak102020,kim knight,Mediated Textuality 
ATCM,4334,001,,17,,,,,,,,,,,,,,,0,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Topics in Critical Media Studies 
ATCM,4338,001,,17,2,3,2,,1,2,,,,,,1,1,,1,"Farrar, Eric T","Doust-Haghighi, Elham",,,,,etf091000,eric farrar,Motion Graphics II 
ATCM,4346,001,1,6,2,,,,,,,,,,1,,,,0,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab II 
ATCM,4350,0W1,16,5,4,1,,,,,,,,,,,,,2,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4350,0W2,4,1,3,,3,3,,1,,1,1,,2,,1,,1,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4365,0W1,12,2,2,,,,,,,,,,1,,1,,1,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ATCM,4370,001,1,7,5,2,1,3,,1,,,,,,1,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments II 
ATCM,4376,001,18,,,,,,,1,,,,,,,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Game Production Lab I 
ATCM,4377,001,13,2,2,,,,,1,,,,,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler,Game Production Lab II 
ATCM,4384,001,,20,,,7,,,6,,,1,,3,5,,,4,"Lester, Paul",,,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4384,002,,8,,,10,,,16,,,1,,2,4,1,,3,"Lester, Paul",,,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4397,001,6,4,5,1,1,4,1,2,,,,1,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler,Senior Seminar 
ATCM,4397,002,10,1,6,,6,,3,,,,,,,,,,0,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Senior Seminar 
ATCM,4397,003,,22,1,,,,,,,,,,,,,,1,"Oropallo, Kara I",,,,,,kio160030,kara oropallo,Senior Seminar 
ATCM,4397,004,8,2,1,2,3,2,,1,,,,,,,1,,1,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Senior Seminar 
ATCM,4397,005,10,10,1,,1,2,1,,,,,,,,,,0,"Minnish, Roxanne W",,,,,,rwm061000,roxanne minnish,Senior Seminar 
ATCM,4397,006,,9,,,1,,,,,,,,,,,,0,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Senior Seminar 
ATCM,6000,001,,,,,,,,,,,,,,,,19,1,"Nadin, Mihai",,,,,,mxn044000,mihai nadin,ATEC Dean s Colloquium 
ATCM,6301,001,,18,,,,,,,,,,,,,,,1,"Terry, Dean",,,,,,dxt023000,,Aesthetics of Interactive Arts 
ATCM,6304,001,,11,,,,1,,,,,,,,,,,0,"Burrough, Xtine",,,,,,cxb153930,xtine burrough,Computer Processing for Arts  Technology  and Emerging Communication 
ATCM,6376,001,,8,2,,,,,,,,,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Media and Cultural Studies Methods 
ATCM,6384,001,,9,,,1,,,,,,,,,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez,Digital Publics and Counterpublics 
AUD,6113,001,,,,,,,,,,,,,,,,24,0,"Roeser, Ross J",,,,,,roeser,,Grand Rounds 
AUD,6306,001,,7,5,1,,,,,,,,,,,,,0,"Assmann, Peter",,,,,,assmann,peter assmann,Speech Science 
AUD,6311,001,,10,,,,,,,,,,,,,,,0,"Clark, Jackie L","Trevino, Monica","Roeser, Ross J",,,,jclark,jackie clark,Diagnostic Audiology 
AUD,6318,001,,3,6,1,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D",,,,,,adw052000,andrea warner czyz,Pediatric Audiology 
AUD,6V20,101,,10,,,,,,,,,,,,,,,0,"Lobarinas, Edward","Roeser, Ross J","Escabi, Celia D",,,,exl152130,,Laboratory Procedures in Audiology and Hearing Science 
AUD,7220,001,,13,1,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,,exl152130,,Tinnitus 
AUD,7228,001,,11,9,4,2,1,,,,,,,,,,,0,"Le Prell, Colleen G",,,,,,cgl150030,,Hearing Loss Prevention 
AUD,7282,001,,12,,,,,,,,,,,,,,,0,"Cokely, Carol G","Griffiths, Scott K",,,,,cgc016200,,Issues in Mentoring and Counseling 
AUD,7321,001,,12,,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,,exl152130,,Theories of Amplification 
AUD,7325,001,,13,,,,,,,,,,,,,,,0,"Thibodeau, Linda K","Tangerino De Souza Jacob, Regina",,,,,thib,linda thibodeau,Intensive Auditory Rehabilitation for Adult Hearing Loss 
AUD,7351,001,,13,1,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,,skg180000,,Physiologic Assessment of Vestibular System 
BA,1310,001,4,8,2,6,4,5,3,2,4,,,,,14,,,1,"Hyndman, Kyle B",,,,,,tdp062000,kyle hyndman,Making Choices in Free Market Systems 
BA,1310,002,3,8,7,2,10,5,3,,2,,2,,1,6,2,,4,"Hyndman, Kyle B",,,,,,tdp062000,kyle hyndman,Making Choices in Free Market Systems 
BA,1320,001,2,7,10,9,9,8,4,1,,,,,,14,1,,5,"Blueshtein, Moran","Smith, Jake A","Rao, Arush",,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,501,2,14,13,9,6,6,2,2,2,1,,3,1,4,1,,3,"Olsztynska, Agnieszka","Li, Jianan",,,,,axo027000,agnieszka olsztynska,Business in a Global World 
BA,3300,001,,4,6,6,,1,2,,,,,,,2,,,0,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BCOM,1300,001,,1,,,1,1,4,,1,3,3,,9,6,4,,7,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Introduction to Professionalism and Communication in Business 
BCOM,3300,001,,4,14,8,9,1,5,,2,,1,,,16,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,,meg012400,margaret smallwood,Professionalism and Communication in Business 
BCOM,3300,002,,9,16,6,8,,2,2,,,,,,16,,,4,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,,meg012400,margaret smallwood,Professionalism and Communication in Business 
BCOM,3300,003,,11,16,12,3,4,2,1,,1,,,2,8,1,,0,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,,meg012400,margaret smallwood,Professionalism and Communication in Business 
BCOM,3300,004,2,3,9,7,11,8,3,4,,1,,,1,6,2,,3,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson,Professionalism and Communication in Business 
BCOM,3300,005,1,6,4,6,12,5,5,3,1,1,,,,11,2,,4,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson,Professionalism and Communication in Business 
BCOM,3300,006,1,3,9,8,12,4,3,1,1,1,,,4,10,3,,3,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson,Professionalism and Communication in Business 
BCOM,3300,007,,10,10,9,6,4,3,3,3,1,,1,1,5,2,,3,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson,Professionalism and Communication in Business 
BCOM,3300,008,,,8,4,6,6,4,4,6,,1,,5,10,7,,2,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Professionalism and Communication in Business 
BCOM,3300,501,,3,9,11,4,7,3,3,,,2,,8,4,2,,5,"Harrison, Megan K",,,,,,mkh160330,megan harrison,Professionalism and Communication in Business 
BCOM,3300,502,1,,7,5,5,5,,1,2,1,2,1,8,6,1,,10,"Harrison, Megan K",,,,,,mkh160330,megan harrison,Professionalism and Communication in Business 
BCOM,3310,001,,5,15,3,1,3,3,2,3,1,,1,2,8,3,,0,"Kim, Hyun Jung",,,,,,hxk190024,soo jung kim,Business Communication 
BCOM,3310,002,,25,,,16,,,,,,2,,1,6,,,0,"Garza-Horne, Julie",,,,,,jxg200028,julie garza horne,Business Communication 
BCOM,3310,003,3,11,13,5,6,1,,,1,,,,1,8,1,,0,"Walton, Michaella",,,,,,mrw170730,,Business Communication 
BCOM,3310,004,1,11,8,5,8,3,2,,,1,,,1,5,3,,2,"Walton, Michaella",,,,,,mrw170730,,Business Communication 
BCOM,3310,005,,,2,1,5,4,2,2,,,,,1,4,,,2,"Prudhomme-Coleman, Michelle",,,,,,mxp190035,michelle prudhomme coleman,Business Communication 
BCOM,3310,007,,5,16,11,1,3,,,1,,,,,9,3,,1,"Armstead, Erica",,,,,,exa190018,erica armstead,Business Communication 
BCOM,3310,008,1,14,13,4,6,2,1,,,,,,,8,,,1,"Ahlberg, Mehrzad","Kharel, Samundra",,,,,mxa087100,mehrzad ahlberg,Business Communication 
BCOM,3310,009,,24,14,1,2,,1,,,,,,1,6,1,,0,"Ahlberg, Mehrzad","Kharel, Samundra",,,,,mxa087100,mehrzad ahlberg,Business Communication 
BCOM,3310,010,,19,10,2,4,,,2,1,,1,,,10,1,,0,"Ahlberg, Mehrzad","Kharel, Samundra",,,,,mxa087100,mehrzad ahlberg,Business Communication 
BCOM,3310,011,1,5,13,9,3,4,,1,1,,,,,8,3,,1,"Armstead, Erica",,,,,,exa190018,erica armstead,Business Communication 
BCOM,3310,501,,7,10,8,6,5,1,,,1,,,1,6,3,,1,"Kim, Hyun Jung",,,,,,hxk190024,soo jung kim,Business Communication 
BCOM,4300,001,1,4,6,10,10,6,1,,4,,,,1,21,,,0,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady,Managing Communications in Business 
BCOM,4300,002,,5,12,5,6,4,1,2,4,,1,,,23,2,,0,"Lawson, Kristen A","Munoz, Carolina A",,,,,kal110030,kristen lawson,Managing Communications in Business 
BCOM,4300,003,2,8,9,8,6,5,,2,1,,1,,,21,,,2,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady,Managing Communications in Business 
BCOM,4300,004,,2,11,4,16,4,4,1,2,2,,,,18,,,1,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady,Managing Communications in Business 
BCOM,4300,005,,2,5,7,7,9,3,2,4,2,,1,1,16,2,,4,"Tamez, Katrina",,,,,,kxt200010,katrina tamez,Managing Communications in Business 
BCOM,4300,006,,1,3,1,8,2,4,5,5,3,2,,,25,3,,2,"Lookadoo, Kathryn","Munoz, Carolina A",,,,,kxl164330,kathryn lookadoo,Managing Communications in Business 
BCOM,4300,007,,4,13,5,6,5,3,,2,,,,,26,1,,0,"Moore, Sarah E","Munoz, Carolina A",,,,,sem054000,sarah moore,Managing Communications in Business 
BCOM,4300,008,,7,7,6,8,6,2,,2,,1,,,23,2,,1,"Blockley, Caylin",,,,,,cxb190014,caylin blockley,Managing Communications in Business 
BCOM,4300,009,1,6,15,11,4,4,2,1,,,1,,,18,,,2,"Blockley, Caylin",,,,,,cxb190014,caylin blockley,Managing Communications in Business 
BCOM,4300,010,,6,3,5,5,9,4,1,4,,,,,27,,,1,"de los Santos, Veronica",,,,,,vxd171930,veronica de los santos,Managing Communications in Business 
BCOM,4300,011,,,9,8,6,11,5,2,3,,,,,20,1,,0,"de los Santos, Veronica",,,,,,vxd171930,veronica de los santos,Managing Communications in Business 
BCOM,4300,012,,,2,1,,1,2,3,7,1,1,1,,17,3,,1,"Prudhomme-Coleman, Michelle",,,,,,mxp190035,michelle prudhomme coleman,Managing Communications in Business 
BCOM,4300,501,4,2,3,6,4,4,4,,4,1,,,,20,4,,3,"Layne, Raini M",,,,,,rml081000,raini layne,Managing Communications in Business 
BCOM,4300,502,8,8,6,15,4,2,,2,1,3,,,,7,,,4,"Layne, Raini M",,,,,,rml081000,raini layne,Managing Communications in Business 
BCOM,4300,HON,1,17,23,3,1,1,,,,,,,,18,,,0,"Lawson, Kristen A","Munoz, Carolina A",,,,,kal110030,kristen lawson,Managing Communications in Business 
BIOL,1318,001,,13,,,16,,,4,,,,,2,3,,,4,"Maitra, Meenakshi",,,,,,mxm172731,meenakshi maitra,Human Genetics 
BIOL,2111,001,2,3,4,3,4,2,1,1,2,,,2,2,1,,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,002,3,7,1,1,4,,2,2,2,,2,1,,,1,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,003,2,2,7,9,3,1,1,1,,,,,,2,,,1,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,004,7,5,3,2,2,,1,,,,,,,4,3,,2,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,005,6,7,6,3,4,,2,,,1,,,,,1,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,006,2,,,2,,2,,,1,,,,1,3,1,,2,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,007,7,5,3,4,5,1,,1,1,,,,,1,,,2,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,008,3,2,4,6,2,3,3,3,1,,,1,,,1,,1,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,009,11,5,3,2,3,2,2,,,,,,,2,,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2111,010,5,8,5,5,1,1,1,,1,,,,,2,,,1,"Srikanth, Uma",,,,,,ukrish,uma srikanth,Introduction to Modern Biology Workshop I 
BIOL,2112,001,1,9,9,5,4,4,1,3,1,1,1,,1,1,2,,1,"Wilson, Michelle","Dao, Alex",,,,,mxw084000,michelle wilson,Introduction to Modern Biology Workshop II 
BIOL,2112,002,3,10,8,5,4,2,,2,4,1,1,,,2,2,,1,"Wilson, Michelle","Yetkin, Celal E",,,,,mxw084000,michelle wilson,Introduction to Modern Biology Workshop II 
BIOL,2112,003,4,13,11,5,5,1,,2,,1,,,1,,1,,0,"Wilson, Michelle","Dao, Alex",,,,,mxw084000,michelle wilson,Introduction to Modern Biology Workshop II 
BIOL,2112,004,2,6,9,5,3,6,4,1,2,1,,,1,3,2,,0,"Wilson, Michelle","Yamauchi, Stephanie A",,,,,mxw084000,michelle wilson,Introduction to Modern Biology Workshop II 
BIOL,2112,005,1,10,16,3,2,3,2,,2,,1,,,3,1,,1,"Wilson, Michelle","Yamauchi, Stephanie A",,,,,mxw084000,michelle wilson,Introduction to Modern Biology Workshop II 
