Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
GEOS,1103,101,1,5,3,3,3,2,4,,,,,,,1,,,0,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1103,103,1,4,4,4,3,2,,,,,,,,1,,,2,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1104,101,2,1,1,1,2,,3,,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,,pujana,ignacio pujana,History of Earth and Life Laboratory 
GEOS,1303,001,1,15,12,4,1,1,1,,,,,,,2,,,1,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology 
GEOS,1303,002,1,6,6,3,3,1,,1,1,2,,1,3,,1,,1,"Pirouz, Mortaza","Quddusi, Muhammad Hassan",,,,,mxp180004,mortaza pirouz,Physical Geology 
GEOS,1303,003,,,1,6,6,10,2,2,2,,,,,4,1,,2,"Manton, William I",,,,,,manton,william manton,Physical Geology 
GEOS,1303,0W1,132,71,22,9,15,4,2,3,1,,1,2,4,9,4,,7,"Pujana, Ignacio","Creecy, Kathryn V",,,,,pujana,ignacio pujana,Physical Geology 
GEOS,1304,001,,2,3,2,1,,1,2,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,,pujana,ignacio pujana,History of Earth and Life 
GEOS,2302,001,3,5,2,2,3,2,1,,1,,,,2,,,,2,"Cummings, Anthony R",,,,,,arc131030,anthony cummings,The Global Environment 
GEOS,2306,001,2,6,,2,4,,3,,,1,,,1,2,1,,2,"Mueller, Nicholas J","Geissman, John W","Johnson, Samuel P","Akatakpo, Solomon O",,,njm043000,,Essentials of Field Geologic Methods 
GEOS,2310,001,3,6,11,3,4,3,1,4,,1,,,,1,1,,2,"Brikowski, Tom","Fleischmann, Paula",,,,,brikowi,tom brikowski,Environmental Geology 
GEOS,2409,001,,,1,2,3,3,2,1,,,,1,1,2,,,2,"Manton, William I","Stine, Jonathan M",,,,,manton,william manton,Rocks and Minerals 
GEOS,3421,001,,7,1,4,2,2,1,,,,,,,,1,,1,"Griffin, William R","Willis, Siloa B","Zhang, Yang",,,,griffin,william griffin,Stratigraphy and Sedimentology 
GEOS,3464,001,,2,2,1,3,,,,,1,,1,,,1,,1,"Stern, Robert","Newman, Jordan W",,,,,rjstern,robert stern,Igneous and Metamorphic Petrology 
GEOS,4320,001,4,2,7,2,,,,,,,,,,,,,0,"Zhu, Hejun","Luo, Bingxu",,,,,hxz154830,,The Physics and Chemistry of the Solid Earth 
GEOS,4430,001,1,4,2,,2,1,,,2,,,,,,,,0,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski,Hydrogeology and Aqueous Geochemistry 
GERM,1311,001,3,5,1,,2,,,,,,,,,,,,1,"Collins, Nora","Camacho-Guardado, Lorena",,,,,nxc180013,nora collins,Beginning German I 
GISC,2305,001,5,8,3,1,1,1,,,,,,,,,,,0,"Dell, Brent",,,,,,bxd160430,brent dell,Spatial Thinking and Data Analytics 
GISC,3304,001,6,5,,,1,,,1,,,,,,,,,2,"Dean, Denis J",,,,,,djd081000,denis dean,Principles of Geospatial Information Sciences 
GISC,4363,001,,2,3,,1,1,,,1,,,,1,1,,,3,"Qiu, Fang","Venigalla, Lasya",,,,,ffqiu,fang qiu,Internet Mapping and Information Processing 
GISC,4381,001,4,3,1,1,4,1,,,,1,,,1,1,,,2,"Karale, Yogita Y",,,,,,yyk160030,,Spatial Data Science 
GISC,4384,001,6,5,4,2,1,,1,,,,,,,,,,0,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,Health and Environmental GIS  A Global Perspective 
GISC,6301,501,,2,3,4,2,,,,,,,,1,,,1,1,"Tiefelsdorf, Michael","Yang, Yalin",,,,,mrt052000,michael tiefelsdorf,GIS Data Analysis Fundamentals 
GISC,6325,501,,5,2,3,2,,,,,,,,1,,,,2,"Cummings, Anthony R","Wu, Yanan",,,,,arc131030,anthony cummings,Remote Sensing Fundamentals 
GISC,6381,501,,7,2,1,1,1,1,,,,,,,,,1,2,"Chun, Yongwan","Yu, Xiaohe",,,,,yxc070300,,Geographic Information Systems Fundamentals 
GOVT,2107,0W1,2,,1,1,3,2,,,1,,,,1,,,,0,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,Federal and Texas Constitutions 
GOVT,2305,001,28,86,60,34,23,13,7,9,3,3,4,4,6,9,6,,5,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,American National Government 
GOVT,2305,003,27,28,49,40,35,31,10,13,7,1,3,3,15,23,4,,7,"Hadley, Travis","Shin, Hanna",,,,,txh180023,travis hadley,American National Government 
GOVT,2305,004,,27,13,4,1,1,,,1,,,,,,1,,1,"Latiolais, Jasmine R",,,,,,jrl170030,,American National Government 
GOVT,2305,005,,51,28,19,11,6,6,2,6,1,,,2,3,2,,2,"Lux, Ryan J","Shi, Min",,,,,rjl140330,ryan lux,American National Government 
GOVT,2305,006,,15,12,3,3,1,2,1,2,1,1,1,5,1,,,1,"Johnson, Sara K",,,,,,skj170230,sara johnson,American National Government 
GOVT,2305,HN1,11,8,3,2,,,,,,,,,,,,,0,"Miller, Banks","Ketsler, Luba",,,,,bxm093000,banks miller,American National Government 
GOVT,2306,001,43,44,45,24,31,31,9,6,10,4,4,1,8,32,1,,3,"Hadley, Travis","Shin, Hanna",,,,,txh180023,travis hadley,State and Local Government 
GOVT,2306,002,,41,27,13,11,11,1,2,1,1,,1,5,6,1,,7,"Elliott, Euel W","Dzanie, Raphael K",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,003,31,52,36,23,27,16,14,8,2,2,3,3,12,17,7,,3,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,State and Local Government 
GOVT,2306,004,,144,27,39,20,9,9,3,5,3,,2,4,7,2,,4,"Lux, Ryan J","Shi, Min",,,,,rjl140330,ryan lux,State and Local Government 
GOVT,2306,005,,61,26,15,6,4,2,2,,,1,1,2,4,1,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,006,,125,37,17,12,10,9,4,3,3,,1,5,3,,,7,"Lux, Ryan J","Shi, Min",,,,,rjl140330,ryan lux,State and Local Government 
GOVT,2306,007,,75,33,23,16,19,10,12,5,5,4,2,5,18,3,,12,"Santoro, Lauren A","Eaton, John M",,,,,lar170530,lauren santoro,State and Local Government 
GOVT,2306,HN1,3,8,8,,1,1,,,,,,,,1,,,3,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GOVT,2306,HN2,2,12,3,1,1,,,,,,,,,1,,,0,"Harpham, Edward",,,,,,harpham,edward harpham,State and Local Government 
GOVT,2306,HN3,,20,2,1,,,,,,,,,,2,,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN4,3,9,7,4,1,,,,,,,,,1,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GST,2300,001,,10,4,2,5,2,,1,,,,,,1,,,0,"Smith, Erin",,,,,,erins,erin smith,Introduction to Gender Studies 
GST,3302,001,5,4,1,1,,2,1,,,,,,,,,,1,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HCS,6302,001,,,,,,,,,,,,,,,,35,0,"Stillman, Robert","Scheppele, Meredith A",,,,,stillman,robert stillman,Issues in Behavioral and Brain Sciences - Part I 
HCS,6312,002,,9,8,,2,,,,,,,,1,,,1,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman,Research Methods in Behavioral and Brain Sciences - Part I 
HCS,6327,001,,12,1,,,,,,,,,,,,,,0,"Ackerman, Robert A",,,,,,raa110030,robert ackerman,Personality 
HCS,6343,001,,14,14,3,1,,,1,,,,,,,,,0,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez,Neurobiology of Learning and Memory 
HCS,6350,001,,7,1,2,1,,,,,,,,1,,,,0,"Owen, Margaret",,,,,,mowen,,Social Development 
HCS,6388,001,,5,2,1,3,,,,,,,,,,,,1,"Kilgard, Michael",,,,,,kilgard,michael kilgard,MATLAB for Brain Sciences 
HCS,6395,001,,7,,,2,,,1,,,,,,,,,0,"Wig, Gagandeep S",,,,,,gsw130130,gagan wig,Cognitive Psychology 
HCS,7121,001,,,,,,,,,,,,,,,,30,1,"Price, Theodore J",,,,,,tjp140130,theodore price,Graduate Seminar in Systems Neuroscience 
HCS,7309,001,,9,6,,2,,,,,,,,,,,,0,"Hart, John",,,,,,jxh057100,,Neural Correlates of Human Cognition  Functional Localization 
HCS,7355,001,,13,,,,1,,,,,,,,,,,0,"Park, Bo Kyung",,,,,,bxp200011,bo kyung park,Seminar in Psychological Sciences 
HCS,7364,001,,5,3,1,1,,,,,,,,,,,,0,"Rugg, Michael D",,,,,,mdr104020,michael rugg,Cognitive Neuroscience of Human Memory 
HCS,7372,002,,17,,,,,,1,,,,,1,,,,1,"Price, Theodore J",,,,,,tjp140130,theodore price,Seminar in Neuroscience 
HDCD,6312,001,,18,,,,,,,,,,,,,,,0,"Ewing, Donna M",,,,,,dme061000,donna ewing,Atypical Development 
HDCD,6315,001,,16,,,,,,,,,,,,,,,0,"Ewing, Donna M",,,,,,dme061000,donna ewing,Assessment Theory 
HDCD,6319,001,,12,,1,4,1,,,,,,,,,,,0,"Spence, Melanie","Taylor, Mackenzie B",,,,,mspence,melanie spence,The Developing Child  Infants and Toddlers 
HDCD,6360,001,,10,,,2,,,,,,,,,,,,0,"Anderson, Carol A",,,,,,caa010400,,Behavior Management 
HIST,1301,001,38,79,87,27,18,12,4,,2,1,2,2,9,7,3,,8,"Schlereth, Eric R","Jacobs, Janet K","Rahman, Syed M","He, Tong","Hill, Justin T","Mcatee, Samuel W",exs082000,eric schlereth,U S  History Survey to Civil War 
HIST,1301,002,,41,13,5,5,2,1,5,,,,,3,13,3,,7,"Wright, Ben","Dunham, Daniel C",,,,,bxw151330,ben wright,U S  History Survey to Civil War 
HIST,1301,501,,37,14,8,10,1,,3,2,,1,,6,6,7,,3,"Wright, Ben","Lawrence, Jenna",,,,,bxw151330,ben wright,U S  History Survey to Civil War 
HIST,1302,001,5,29,65,19,16,16,9,10,15,4,2,7,15,13,5,,9,"Schulze, Jeffrey","Simmons, Alyssa","Martinez, Priscilla C","Peterson, Derrick","Dillinger-Smith, Sarah J",,jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,1302,002,7,22,69,38,28,34,7,9,11,5,5,2,13,33,5,,12,"Schulze, Jeffrey","Payne, Nicholas A","Sampson, Eric","Williams, Harold T","Adrian, Athena","Cross, Julie",jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,2301,001,5,30,12,9,15,6,4,4,,,1,2,1,8,,,4,"Stewart, Whitney","Leon Dubon, Saul V",,,,,wxs160630,whitney stewart,History of Texas 
HIST,2301,002,5,35,16,9,12,3,2,4,1,1,,,5,3,1,,2,"Stewart, Whitney","Seidl-Staley, Ash J",,,,,wxs160630,whitney stewart,History of Texas 
HIST,2340,001,7,16,9,2,3,2,2,,1,,,,1,3,,,2,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Middle East Civilizations 
HIST,2350,501,18,10,6,4,,1,2,,,,,4,1,,2,,0,"Gonzalez Corona, Pedro Jose",,,,,,pjg130230,,Latin American Civilizations 
HIST,2370,001,1,11,18,7,,1,1,,,1,,,4,,1,,1,"Pfister, Debra H",,,,,,dhpf,debra pfister,The Holocaust 
HIST,2384,001,,66,2,5,11,2,1,2,,,,2,2,3,2,,2,"Fischer, Anne G","Debic, Mathieu D",,,,,agf190000,anne fischer,U S  Women from Settlement to Present 
HIST,3301,001,,4,,3,,,2,2,,,,,,3,,,3,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Historical Inquiry 
HIST,3302,001,1,1,3,1,1,1,,1,,,,,1,,,,3,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HIST,3314,001,,3,10,1,5,1,1,5,,,,,1,2,,,1,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Tang Dynasty China 
HIST,3324,001,,9,4,2,3,3,1,,1,,,,,,,,2,"Wilson, Michael",,,,,,mwilson,michael wilson,Women in Modern European Society 
HIST,3327,501,,5,17,5,4,2,1,1,2,1,,,1,2,,,5,"Dennis, Patrick W",,,,,,pdennis,patrick dennis,Perspectives on Science 
HIST,3337,001,,26,18,12,13,11,3,3,,,,,1,1,,,1,"Channell, David","Scalley, Michael W",,,,,channell,david channell,Technology and Western Civilization 
HIST,3368,001,1,2,6,3,2,4,,,2,,2,1,1,1,,,1,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze,North American Environmental History 
HIST,3399,001,,20,3,,2,1,,1,,,,,,,2,,0,"Rankin, Monica A","Worthington, Samuel P",,,,,mar046000,monica rankin,Modern Latin American History 
HIST,4359,001,9,1,7,,,1,,,,,,1,,,,,2,"Gonzalez Corona, Pedro Jose",,,,,,pjg130230,,Topics in Latin American History 
HIST,4359,002,,4,,1,2,,,1,,,1,,2,,,,2,"Kerner, Amy",,,,,,axk200088,amy kerner,Topics in Latin American History 
HIST,4360,501,,15,7,5,,,,,1,,,,2,,,,0,"Fischer, Anne G",,,,,,agf190000,anne fischer,Topics in American Women s History 
HIST,4376,002,,3,2,,4,,2,,,,,,1,2,,,3,"Kerner, Amy",,,,,,axk200088,amy kerner,Topics in History 
HIST,4383,001,,10,2,7,,,,,,,1,,1,,,,0,"Ring, Natalie",,,,,,njr041000,natalie ring,Topics in U S  Southern History 
HIST,4388,501,5,4,10,7,1,,,,,,,,1,,,,1,"Pfister, Debra H",,,,,,dhpf,debra pfister,Topics in Holocaust History 
HIST,6301,501,,11,,,,,,,,,,,,,,,0,"Schlereth, Eric R",,,,,,exs082000,eric schlereth,Historiography 
HIST,6320,501,,8,2,,,,,,,,,,,,,,1,"Ring, Natalie",,,,,,njr041000,natalie ring,America in the Nineteenth Century 
HIST,6325,001,,6,5,,,,,,,,,,1,,,1,0,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill,America in the Twentieth Century 
HIST,6342,501,,8,3,,,1,,,,,,,,,,,1,"Patterson, David",,,,,,dxp103120,david patterson,The Holocaust 
HIST,6365,001,,10,,,,,,,,,,,,,,,1,"Rankin, Monica A",,,,,,mar046000,monica rankin,Mexican History 
HIST,6370,001,,11,,,,,,,,,,,,,,,0,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Middle Eastern History 
HIST,6390,001,,3,5,1,,,,,,,,,1,,,,1,"Kang, Shulamith D",,,,,,sdk200001,shulamith kang,Topics in History 
HIST,7306,501,,10,,,,,,,,,,,1,,,,0,"Valente, Sarah d",,,,,,sdv071000,sarah d valente,Advanced Topics in Women  Gender  and Sexuality 
HLTH,1301,0W1,1,2,10,9,3,1,,1,2,1,,,,3,1,,1,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1301,0W2,2,5,4,6,2,8,1,,,1,1,,,2,,,0,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1322,0W1,,15,7,4,5,4,1,,1,,1,,1,2,2,,1,"Day, Lora N",,,,,,lnd092000,lora day,Human Nutrition 
HLTH,1322,0W3,,23,,3,3,,2,2,,,,,2,1,1,,2,"McBride, Rachael L",,,,,,rlp019100,rachael mcbride,Human Nutrition 
HLTH,3101,0W1,,135,,,8,,,2,,,1,,,1,,,3,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W2,,143,,,5,,,1,,,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W3,,70,,,3,,,,,,1,,,,,,1,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W4,,74,,,1,,,,,,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W5,,48,,,1,,,,,,,,,,,,1,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3300,001,,114,7,2,1,3,,,,,,,,1,1,,1,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,3305,001,6,3,7,8,7,1,2,,2,1,1,,,9,,,2,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3305,002,2,6,6,4,4,1,1,,,,,,,4,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3305,003,3,,,3,1,4,2,1,,,,,1,3,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3310,001,9,20,10,5,4,2,1,,2,1,,1,2,3,3,,6,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Health Care Issues  Global Perspectives 
HLTH,3315,001,,68,2,1,,2,1,,,,,,,,3,,0,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Issues in Patient Education 
HLTH,4108,001,34,2,1,,2,,,,,,,,,,,,1,"Rainey, Anthony D",,,,,,doyen,anthony rainey,Verbal Reasoning and Writing for Pre-Health 
HLTH,4305,001,11,9,6,7,1,3,2,1,,1,1,,1,1,1,,3,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4305,002,28,2,,,,,,,,,,,,,,,0,"Dickey-Laprocido, Galen L",,,,,,gld190001,galen dickey laprocido,Public Health 
HLTH,4305,003,6,4,1,2,,2,1,,,,,,1,,,,2,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4306,001,11,9,7,5,1,2,1,,1,,1,,1,,,,0,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4306,002,10,5,3,2,3,2,,,2,1,,1,1,,1,,1,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4380,0W1,17,8,1,2,,,,,,,,,,2,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,,cwe011000,christopher edwards,Special Topics in Healthcare 
HLTH,4380,0W2,2,8,4,2,2,2,2,1,,2,,,,,,,1,"Edwards, Christopher W","Slattery, Ryan P",,,,,cwe011000,christopher edwards,Special Topics in Healthcare 
HMGT,3080,001,,,,,,,,,,,,,,24,,,0,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta,Healthcare Management Honors Program Seminar 
HMGT,3301,001,,14,19,4,7,6,1,1,,,,,,3,,,0,"Taylor, Donald E","Agrawal, Pankhudri",,,,,det190000,donald taylor,Introduction to Healthcare Management 
HMGT,3301,002,,19,12,6,10,2,,,,,,,,1,,,0,"Taylor, Donald E","Agrawal, Pankhudri",,,,,det190000,donald taylor,Introduction to Healthcare Management 
HMGT,3301,003,10,25,3,6,4,,,1,,,,,,5,,,0,"Berrett, Britt R","Agrawal, Pankhudri",,,,,brb051000,britt berret,Introduction to Healthcare Management 
HMGT,3301,501,7,12,8,7,4,1,,5,,,,,1,9,,,0,"Berrett, Britt R","Agrawal, Pankhudri",,,,,brb051000,britt berret,Introduction to Healthcare Management 
HMGT,3310,001,1,4,6,7,4,3,,3,1,,,,,9,,,0,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3310,002,1,6,9,4,1,4,,2,1,1,,,,6,,,0,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3311,001,,13,,,8,,1,3,,,1,,,5,1,,2,"Karnuta, Daniel","Mong, Ting",,,,,dxk173030,daniel karnuta,Healthcare Accounting 
HMGT,3311,002,,5,,1,4,,,,,,1,,,6,2,,1,"Karnuta, Daniel","Mong, Ting",,,,,dxk173030,daniel karnuta,Healthcare Accounting 
HMGT,3320,001,,3,1,3,4,3,,,,,,,1,1,,,1,"Berrett, Britt R","Thurgood, Keith L","Agrawal, Pankhudri",,,,brb051000,britt berret,Complex and Dynamic Healthcare Environment 
HMGT,4321,002,4,31,13,5,3,1,2,,,,,,,,,,0,"Moonesinghe, Mark S","Liu, Yihong",,,,,msm160030,mark moonesinghe,Introduction to Healthcare Information Systems 
HMGT,4395,001,3,8,4,,3,1,,2,2,3,,,,6,,,0,"Berrett, Britt R","Kaplan, Marilyn R",,,,,brb051000,britt berret,Capstone Senior Project - Healthcare Management 
HMGT,6311,501,,18,,1,4,,,,,,,,,,,1,0,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta,Healthcare Financial Accounting 
HMGT,6320,0W1,,35,9,,2,1,,,,,,,1,,,,0,"Thurgood, Keith L","Agrawal, Pankhudri",,,,,klt160130,keith thurgood,The American Healthcare System 
HMGT,6320,501,,6,8,5,2,4,,,,,,,,,,,0,"Walton, James W","Agrawal, Pankhudri",,,,,jww160330,james walton,The American Healthcare System 
HMGT,6321,001,,15,6,1,2,1,,1,,,,,2,,,,0,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Strategic Leadership of Healthcare Organizations 
HMGT,6323,501,,14,5,9,5,1,,,,,,,,,,,0,"Ayvaci, Mehmet U","Zhang, Chenglong",,,,,mua120030,mehmet ayvaci,Healthcare Informatics 
HMGT,6324,0W1,,8,1,2,,,,,,,,,1,,,,0,"Ziegler, Laurie","Mong, Ting",,,,,ziegler,laurie ziegler,Healthcare Negotiation and Dispute Resolution 
HMGT,6324,501,,12,,,,,,,,,,,,,,,0,"Ziegler, Laurie","Mong, Ting",,,,,ziegler,laurie ziegler,Healthcare Negotiation and Dispute Resolution 
HMGT,6325,501,,30,1,3,,,,,,,,,,,,,0,"Stephens, Timothy G","Shah, Riya S",,,,,tgs170130,timothy stephens,Healthcare Operations Management 
HMGT,6327,501,,11,1,,,,,,,,,,,,,,0,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,Electronic Health Records Applications 
HMGT,6330,501,,9,6,1,1,1,,1,,,,,,,,,0,"Drummond, Jeffery P",,,,,,jpd160230,jeffery drummond,Healthcare Law  Policy and Regulation 
HMGT,6330,CH1,,11,2,6,3,1,,,,,,,1,,,,0,"Jacob, Stephen",,,,,,,stephen jacob,
HMGT,6331,CH1,,16,3,,4,3,,1,,,,,,,,,1,"Jacob, Stephen",,,,,,,stephen jacob,
HMGT,6334,501,,6,3,2,2,,,,,,,,,,,,0,"Ayvaci, Mehmet U","Zhang, Chenglong",,,,,mua120030,mehmet ayvaci,Healthcare Analytics 
HMGT,6401,AH6,,30,2,,,,,,,,,,,,,,0,"Kaiser, Robert C",,,,,,,robert kaiser,
HMGT,6401,AW1,,31,4,4,3,,,,,,,,,,,,0,"McCracken, John","Kaiser, Robert C","Convery, Paul",,,,,john mccracken,
HMGT,6402,AH6,,30,1,,,1,,,,,,,,,,,0,"Kaiser, Robert C","McCracken, John","Barden, John P",,,,,robert kaiser,
HMGT,6402,AW1,,16,8,2,1,,,,,,,,,,,,0,"McCracken, John","Convery, Paul",,,,,,john mccracken,
HONS,3101,HN1,,11,,2,,,,,,,,,,2,,,0,"Harpham, Edward",,,,,,harpham,edward harpham,Medicine  Politics  and Philosophy 
HONS,3104,HN1,3,13,,,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow,Foreign Film   Political Culture 
HONS,3106,HN1,14,,,,,,,,,,,,,,,,1,"Gentsch, Joanna K",,,,,,jgentsch,joanna gentsch,Positive Psychology 
HONS,3108,HN1,2,9,,1,,,,,,,,,,1,,,1,"Prakash, Ravi",,,,,,ravip,ravi prakash,Internet and Public Policy 
HONS,3111,HN1,3,12,,,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,,cmt120030,christina thompson,Science Fiction 
HONS,3111,HN2,2,12,,,,,,,,,,,,,,,1,"Thompson, Christina M",,,,,,cmt120030,christina thompson,Science Fiction 
HONS,3112,HN1,2,2,3,2,1,2,1,,1,,,,,1,,,0,"Kaplan, Marilyn R",,,,,,mkaplan,marilyn kaplan,Contemporary Topics in Business 
HONS,3199,H10,,10,3,1,,,,,,,,,,,,,1,"Gooch, John C",,,,,,jcg053000,john gooch,Collegium V Honors Readings 
HONS,3199,H11,2,9,2,2,,,,,,,,,,,,,0,"Pitman, Bonnie L","Brunell, Valerie A",,,,,blp120030,bonnie pitman,Collegium V Honors Readings 
HONS,3199,H12,,15,,,,,,,,,,,,,,,0,"Kratz, Dennis M",,,,,,dkratz,dennis kratz,Collegium V Honors Readings 
HONS,3199,H13,,8,,,1,1,,,,1,,,,3,1,,0,"Chao, Jacqueline J",,,,,,jjc161030,,Collegium V Honors Readings 
HONS,3199,H14,5,8,,,,,,,,1,,,,,,,0,"Voskuil, Caryn M",,,,,,cmv150230,,Collegium V Honors Readings 
HONS,3199,HN1,1,14,,,,,,,,,,,,,,,0,"Rippel, Scott A","Thompson, Christina M",,,,,rippel,scott rippel,Collegium V Honors Readings 
HONS,3199,HN2,7,5,2,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Collegium V Honors Readings 
HONS,3199,HN3,2,13,,,,,,,,,,,,,,,0,"Towner, Theresa",,,,,,tmtowner,theresa towner,Collegium V Honors Readings 
HONS,3199,HN4,,15,,,,,,,,,,,,,,,0,"Stefan, Mihaela C","Udamulle Gedara, Chinthaka Mahesh","Ma, Ziyuan",,,,mci071000,mihaela stefan,Collegium V Honors Readings 
HONS,3199,HN5,,15,,,,,,,,,,,,,,,0,"Kratz, Dennis M","Stone, Marvin J",,,,,dkratz,dennis kratz,Collegium V Honors Readings 
HONS,3199,HN6,6,6,1,,,,,,,,,,1,,,,0,"Brunell, Valerie A",,,,,,vab061000,,Collegium V Honors Readings 
HONS,3199,HN7,1,14,,,,,,,,,,,,,,,0,"Williams, Nathan",,,,,,nxw170830,nathan williams,Collegium V Honors Readings 
HONS,3199,HN8,3,11,,,,,,,,,,,,1,,,0,"Murchison, David F",,,,,,dfm100020,david murchison,Collegium V Honors Readings 
HONS,3199,HN9,4,8,,,,,,,,,,,1,,,,1,"Brunell, Thomas",,,,,,tlb056000,thomas brunell,Collegium V Honors Readings 
HUMA,1301,HN1,4,17,3,,,,,,,,,,,,,,0,"Wilson, Michael",,,,,,mwilson,michael wilson,Exploration of the Humanities 
HUMA,3351,001,23,4,,2,,,,,,,,,1,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum,Introduction to Islamic Culture 
HUMA,6300,501,,8,3,,2,,,,,,,,,,,,0,"Rodriguez, Robert X",,,,,,rxr014610,robert rodriguez,Interdisciplinary Approaches to the Arts and Humanities 
IDEA,6300,501,,6,8,1,1,,,,,,,,,,,,0,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg,Proseminar in History of Ideas 
IMS,3310,001,,10,1,1,9,,1,1,,,2,,3,6,2,,4,"Henderson, Tom",,,,,,txh093000,tom henderson,International Business 
IMS,3310,002,1,7,1,4,5,,3,3,,1,,1,1,6,2,,5,"Henderson, Tom",,,,,,txh093000,tom henderson,International Business 
IMS,3310,003,,5,8,8,14,4,5,4,,,1,,1,4,1,,1,"Woldu, Habte G","Date, Sagar U",,,,,wolduh,habte woldu,International Business 
IMS,3310,004,1,9,4,5,9,1,2,5,,,1,,1,8,1,,0,"Woldu, Habte G","Date, Sagar U",,,,,wolduh,habte woldu,International Business 
IMS,3310,005,4,16,17,5,4,3,,1,,1,,,1,1,1,,1,"Bai, Xiaoou",,,,,,xxb150330,xiaoou bai,International Business 
