Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
FIN,4300,002,,4,,4,5,,,1,3,,4,2,3,,,,,3,"Wei, Kelsey D","Huang, Zhuowei",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4300,003,,,1,,2,,1,2,4,,2,,1,,,,,1,"Wei, Kelsey D","Huang, Zhuowei",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4300,501,,20,3,14,21,,,,,,2,,,,,,,0,"Zhu, Yifan",,,,,,yxz166130,yifan zhu,Investment Management 
FIN,4307,001,3,3,6,5,2,5,2,2,,,1,,1,,,,,1,"Springate, David J","Joukov, Artem M",,,,,spring8,david springate,Private Equity 
FIN,4310,001,4,3,9,3,6,5,2,4,1,2,,1,4,,,,,3,"Meier, Jean-Marie","Smith, Jake A",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,002,7,3,9,,4,7,1,5,1,2,4,,2,,,,,1,"Meier, Jean-Marie","Smith, Jake A",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,003,3,7,6,7,10,7,7,,2,1,2,1,2,,,,,4,"Anderson, Frank W",,,,,,fwa012000,,Intermediate Financial Management 
FIN,4310,501,1,2,3,1,4,3,5,2,1,3,1,1,2,,,,,1,"Meier, Jean-Marie","Smith, Jake A",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4321,501,,2,,,10,,1,2,,,1,,1,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
FIN,4328,501,,3,,,5,,,4,,,,,2,,,,,0,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch,Real Estate Valuation 
FIN,4331,001,,,7,6,1,,,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Business Liability Risk Management and Insurance 
FIN,4333,501,,,5,1,3,,1,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Enterprise Risk Management 
FIN,4340,001,,5,4,1,4,3,,1,3,,,,3,,,,,1,"Kaur, Dupinderjeet","Kurucak, Abdurrahman",,,,,dxk110730,dupinderjeet kaur,Options and Futures Markets 
FIN,4345,001,2,15,13,9,5,1,1,2,,,,,1,,,,,2,"Ma, Liping","Shah, Priyanka H",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,4380,001,,46,13,3,,,,1,,,,,,,,,,0,"Furst, Jack D","Pillai, Qaleb",,,,,jdf170030,jack furst,Domestic Fund Management 
FIN,6253,XS1,,14,7,6,2,,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,001,,6,18,18,7,6,3,1,,,,,1,,,,,1,"Xu, Yexiao","Liu, Jiabin",,,,,yexiaoxu,yexiao xu,Financial Management 
FIN,6301,0W1,,35,,,21,,,4,,,,,1,,,,,0,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Financial Management 
FIN,6301,501,,26,4,6,13,2,1,2,,,,,1,,,,,3,"Nishi, Hirofumi","Sawant, Pranali R",,,,,hxn210016,,Financial Management 
FIN,6301,GW1,,8,5,3,3,3,,2,,,,,1,,,,,1,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,MBC,,18,5,9,12,5,3,2,,,,,,,,,,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,13,12,11,13,3,4,2,,,,,1,,,,,4,"Ma, Liping","Shah, Priyanka H",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6307,501,,13,12,4,18,8,9,3,,,,,1,,,,,0,"Ma, Liping","Shah, Priyanka H",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6307,SS1,,8,,,2,,,,,,,,,,,,,0,"Ma, Liping","El-Ashmawi, Amal H",,,,,lxm133730,liping ma,
FIN,6308,0W1,,7,8,10,8,7,3,2,,,,,,,,,,0,"Lewin, Peter","Li, Qinjiang",,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6310,501,,6,6,3,4,3,,,,,,,1,,,,,1,"Xu, Yexiao","Liu, Jiabin",,,,,yexiaoxu,yexiao xu,Investment Theory and Practice 
FIN,6314,0W1,,14,1,3,13,1,,2,,,,,,,,,,0,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Fixed Income Securities 
FIN,6318,001,,6,5,1,6,,2,,,,,,,,,,,2,"Xu, Yexiao","Liu, Jiabin",,,,,yexiaoxu,yexiao xu,Analytics of Finance 
FIN,6318,SS1,,4,,3,3,,1,,,,,,,,,,,0,"Xu, Yexiao","Liu, Jiabin",,,,,yexiaoxu,yexiao xu,
FIN,6321,5H1,,3,1,,4,2,,5,,,,,2,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery,Introduction to Real Estate 
FIN,6322,0W1,,27,2,7,5,,,,,,,,,,,,,0,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6325,001,,11,1,6,2,2,6,,,,,,1,,,,,0,"Rivera Mesias, Alejandro","Park, Taeyoung",,,,,axr150331,alejandro rivera mesias,Macroeconomics and Financial Markets 
FIN,6325,SS1,,2,5,,3,,,,,,,,,,,,,0,"Wynne, Mark",,,,,,,mark wynne,
FIN,6350,001,,5,2,,1,2,2,2,,,,,2,,,,,3,"Baranchuk, Nina",,,,,,nxb043000,nina baranchuk,Advanced Corporate Finance 
FIN,6352,0H1,,5,7,6,7,1,,,,,,,1,,,,,0,"von Drathen, Christian",,,,,,cxv141430,christian von drathen,Financial Modeling For Valuation 
FIN,6352,501,,7,7,5,4,,,2,,,,,,,,,,2,"Springate, David J","Joukov, Artem M",,,,,spring8,david springate,Financial Modeling For Valuation 
FIN,6360,001,,14,1,2,3,2,,3,,,,,,,,,,0,"Kaur, Dupinderjeet","Kurucak, Abdurrahman",,,,,dxk110730,dupinderjeet kaur,Derivatives Markets 
FIN,6364,501,,7,1,8,2,,,,,,,,,,,,,0,"Zhang, Huibing",,,,,,hxz054000,huibing harold zhang,Portfolio Analysis and Management 
FIN,6368,SS1,,3,1,,4,2,,1,,,,,,,,,,0,"Wei, Kelsey D","Huang, Zhuowei",,,,,kdw061000,kelsey wei,
FIN,6392,001,,4,6,5,1,,1,1,,,,,,,,,,0,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng,Financial Technology and Blockchain 
FREN,1311,001,,16,,,,,,1,,,,,1,,,,,1,"Fettouh, Maha K",,,,,,mkf101020,maha fettouh,Beginning French I 
FREN,2311,001,,14,,,,,,,,,,,,,,,,2,"Fettouh, Maha K",,,,,,mkf101020,maha fettouh,Intermediate French I 
FTEC,6301,FH1,,12,12,,,,,,,,,,1,,,,,0,"Gurun, Umit",,,,,,ugg041000,umit gurun,
FTEC,6302,FH1,,21,,,,,,,,,,,1,,,,,0,"Ayres, Jeffrey A",,,,,,jaa014500,jeffrey ayres,
FTEC,6310,FH1,,16,4,2,2,1,,,,,,,1,,,,,0,"Scott, James A","Wang, Yi",,,,,jas076100,james scott,
FTEC,6320,FH1,,15,,,5,,,1,,,,,1,,,,,0,"Ma, Liping",,,,,,lxm133730,liping ma,
FTEC,6V99,FH2,,25,,,,,,,,,,,1,,,,,0,"Scott, James A","Wang, Yi",,,,,jas076100,james scott,
FTEC,6V99,FH3,,3,,,6,,,1,,,,,,,,,,0,"Bourji, Mohamad A",,,,,,,mohamad bourji,
GEOG,2302,001,5,4,,1,1,1,2,,1,,1,,,,,,,2,"Cummings, Anthony R","Adeuga, Adewole M",,,,,arc131030,anthony cummings,The Global Environment 
GEOG,2303,001,2,12,6,3,2,2,,2,2,,,,1,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,People and Place  An Introduction to World Geographic Regions 
GEOG,3357,001,18,9,8,1,4,,,,1,1,1,,1,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,Spatial Dimensions of Health and Disease 
GEOG,3377,501,2,8,5,4,4,,,2,1,,,1,,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,Urban Planning and Policy 
GEOS,1103,101,4,3,2,2,1,,,1,,1,,,,,,,,1,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1103,102,1,5,3,,5,1,,,,,,,2,,,,,0,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1303,001,4,15,15,7,2,,1,,1,,,,1,,,,,0,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin,Physical Geology 
GEOS,1303,002,10,5,3,3,2,1,1,2,,1,,1,1,,,,,0,"Pirouz, Mortaza",,,,,,mxp180004,mortaza pirouz,Physical Geology 
GEOS,1303,003,2,1,2,1,6,6,3,3,1,2,,,4,,,,,5,"Manton, William I",,,,,,manton,william manton,Physical Geology 
GEOS,1303,0W1,49,122,39,19,29,4,5,13,3,2,6,3,20,,,,,8,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Physical Geology 
GEOS,1304,001,,6,,2,,,,2,,,,,1,,,,,2,"Pujana, Ignacio","Xiong, Kai","Crowley, Clinton W","Vazquez-Olmeda, Aldwin S",,,pujana,ignacio pujana,History of Earth and Life 
GEOS,2302,001,3,3,2,3,1,,,2,1,,2,,1,,,,,0,"Cummings, Anthony R","Adeuga, Adewole M",,,,,arc131030,anthony cummings,The Global Environment 
GEOS,2306,0W1,,2,,,3,,,1,,,,,3,,,,,3,"Mueller, Nicholas J","Johnson, Samuel P",,,,,njm043000,,Essentials of Field Geologic Methods 
GEOS,2310,0W1,3,8,3,5,10,6,,9,2,,1,,2,,,,,1,"Moulding, Ann E","Sink, Katharine O",,,,,aem058000,,Environmental Geology 
GEOS,2321,001,,6,8,4,,2,,2,,,1,,,,,,,1,"Stern, Robert","Pujana, Ignacio","Xiong, Kai",,,,rjstern,robert stern,Geology  Resources  and Environment of Latin America 
GEOS,2409,001,,,3,1,,,3,4,,,,2,,,,,,1,"Manton, William I",,,,,,manton,william manton,Rocks and Minerals 
GEOS,3421,001,1,2,3,1,3,2,2,,2,,,1,1,,,,,0,"Griffin, William R","Willis, Siloa B",,,,,griffin,william griffin,Stratigraphy and Sedimentology 
GEOS,3464,001,,4,3,4,4,2,,,,,,,,,,,1,1,"Stern, Robert","Newman, Jordan W",,,,,rjstern,robert stern,Igneous and Metamorphic Petrology 
GEOS,4320,001,5,1,2,,2,1,,1,,,,,,,,,,0,"Zhu, Hejun",,,,,,hxz154830,,The Physics and Chemistry of the Solid Earth 
GEOS,4430,001,1,2,1,1,2,,,2,,,,,2,,,,,0,"Moulding, Ann E","Sink, Katharine O",,,,,aem058000,,Hydrogeology and Aqueous Geochemistry 
GERM,1311,001,16,3,2,,,,,,,,,,,,,,,0,"Jaehnert, Anna K",,,,,,akj200004,anna jaehnert,Beginning German I 
GISC,2305,001,3,5,4,3,,1,,,,,,,2,,,,,0,"Davenport, Miranda J",,,,,,mjd140030,miranda davenport,Spatial Thinking and Data Analytics 
GISC,4363,0W1,4,1,,1,1,,,,,,,,3,,,,,3,"Qiu, Fang","Venigalla, Lasya",,,,,ffqiu,fang qiu,Internet Mapping and Information Processing 
GISC,4381,001,,,1,,4,2,,2,,,,,,,,,,1,"Yuan, May","Yang, Yalin",,,,,mxy141230,,Spatial Data Science 
GISC,6301,501,,7,2,7,1,,,,,,,,2,,,,,1,"Tiefelsdorf, Michael","Chowdhury, Yeamin Faria",,,,,mrt052000,michael tiefelsdorf,GIS Data Analysis Fundamentals 
GISC,6321,001,,4,1,2,1,1,,1,,,,,,,,,,0,"Yuan, May","Yang, Yalin",,,,,mxy141230,,Spatial Data Science 
GISC,6325,501,,11,2,2,,1,1,,,,,,1,,,,,0,"Cummings, Anthony R",,,,,,arc131030,anthony cummings,Remote Sensing Fundamentals 
GISC,6363,0W1,,7,1,,,,,,,,,,1,,,,,2,"Qiu, Fang","Venigalla, Lasya",,,,,ffqiu,fang qiu,Internet Mapping and Information Processing 
GISC,6381,501,,5,2,3,,1,,,,,,,,,,,,0,"Chun, Yongwan","Drouillard, Matthew J",,,,,yxc070300,,Geographic Information Systems Fundamentals 
GOVT,2107,0W1,1,,1,2,3,1,,1,,1,,,,,,,,1,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker,Federal and Texas Constitutions 
GOVT,2305,001,58,38,59,38,25,27,5,4,7,4,1,6,8,,,,,1,"Ramirez, Michelle","Briggs-Megafu, Tamnala E","Thakar, Rahul A",,,,mxr210053,michelle ramirez,American National Government 
GOVT,2305,002,27,26,33,19,11,15,4,,9,3,1,1,12,,,,,3,"Ramirez, Michelle","Thakar, Rahul A","Briggs-Megafu, Tamnala E",,,,mxr210053,michelle ramirez,American National Government 
GOVT,2305,003,57,60,59,31,16,20,14,10,8,2,3,1,16,,,,,2,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker,American National Government 
GOVT,2305,004,81,17,14,4,4,4,,1,,1,,,3,,,,,1,"Graham, Sebastian",,,,,,sxg210114,sebastian graham,American National Government 
GOVT,2305,005,16,13,4,9,1,1,3,,,,,,,,,,,1,"Medhi, Kashmiri",,,,,,kxm190003,kashmiri medhi,American National Government 
GOVT,2306,001,63,79,59,28,19,16,7,8,6,2,2,2,8,,,,,1,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker,State and Local Government 
GOVT,2306,002,41,42,41,22,16,15,8,3,3,,,1,4,,,,,2,"Ramirez, Michelle","Briggs-Megafu, Tamnala E","Thakar, Rahul A",,,,mxr210053,michelle ramirez,State and Local Government 
GOVT,2306,003,163,38,23,20,9,7,2,3,1,1,1,2,8,,,,,1,"Graham, Sebastian",,,,,,sxg210114,sebastian graham,State and Local Government 
GOVT,2306,004,,102,51,20,16,14,6,7,6,1,,1,7,,,,,1,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,005,133,17,20,9,4,1,2,2,1,,,2,3,,,,,2,"Graham, Sebastian",,,,,,sxg210114,sebastian graham,State and Local Government 
GOVT,2306,006,2,35,30,42,54,28,19,18,7,7,3,1,9,,,,,11,"Lowry, Robert C","Lee, Moonsoo","Mueller, Grace B",,,,rcl062000,robert lowry,State and Local Government 
GOVT,2306,007,,26,12,8,13,8,1,3,1,1,1,,1,,,,,0,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN1,3,7,11,,1,,,,,,,,1,,,,,2,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GOVT,2306,HN2,3,9,1,2,1,,,,,,,,,,,,,0,"Harpham, Edward",,,,,,harpham,edward harpham,State and Local Government 
GOVT,2306,HN3,,19,4,1,,1,,,,,,,,,,,,0,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN4,4,8,5,3,3,,,,,,,,1,,,,,1,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GST,2300,001,,10,4,3,2,2,,,,2,,,4,,,,,0,"Smith, Erin",,,,,,erins,erin smith,Introduction to Gender Studies 
GST,3302,001,,4,1,2,1,,,2,,,,,1,,,,,2,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HCS,6302,001,,,,,,,,,,,,,,25,,,,0,"Stillman, Robert",,,,,,stillman,robert stillman,Issues in Behavioral and Brain Sciences 
HCS,6312,002,,5,3,1,5,2,,,,,,,,,,,,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman,Research Methods in Behavioral and Brain Sciences - Part I 
HCS,6342,001,,10,,,1,,,,,,,,,,,,,0,"Price, Theodore J",,,,,,tjp140130,theodore price,Research Methods and Professional Development in Neuroscience 
HCS,6395,001,,4,,,5,,,2,,,,,,,,,,0,"Wig, Gagandeep S",,,,,,gsw130130,gagan wig,Cognitive Psychology 
HCS,7121,001,,,,,,,,,,,,,,26,,,,1,"Dussor, Gregory O",,,,,,gxd141130,gregory dussor,Graduate Seminar in Systems Neuroscience 
HCS,7309,001,,9,1,2,1,,1,,,,,,,,,,,0,"Hart, John",,,,,,jxh057100,,Neural Correlates of Human Cognition  Functional Localization 
HCS,7310,002,,10,,4,3,,1,,,,,,,,,,,3,"Nelson Taylor, Jackie A",,,,,,jan110030,jackie nelson,Advanced Research Methods 
HCS,7351,001,,10,,,,,,,,,,,,,,,,0,"Thompson, Lucien",,,,,,tres,lucien thompson,Aging and the Nervous System 
HCS,7364,001,,4,5,2,,,,,,,,,,,,,,0,"Rugg, Michael D",,,,,,mdr104020,michael rugg,Cognitive Neuroscience of Human Memory 
HDCD,5350,001,,11,1,1,,,,,,,,,,,,,,0,"Cook, Jill B",,,,,,jbc140430,jill cook,Introduction to Child Life 
HDCD,6312,001,,23,,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,,dme061000,donna ewing,Atypical Development 
HDCD,6315,001,,21,,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,,dme061000,donna ewing,Assessment Theory 
HDCD,6319,0H1,,10,3,,6,,,1,,,,,,,,,,1,"Spence, Melanie",,,,,,mspence,melanie spence,The Developing Child  Infants and Toddlers 
HIST,1301,001,55,91,47,20,34,16,5,9,2,1,3,1,11,,,,,3,"Schlereth, Eric R","Almuthaybiri, Abdulaziz","Lawrence, Jenna","He, Tong","Seidl-Staley, Ash J","Esmail, Fatima N",exs082000,eric schlereth,U S  History Survey to Civil War 
HIST,1301,501,,72,55,24,53,23,8,8,7,2,4,3,25,,,,,10,"Wright, Ben","Scalley, Michael W","Evans, Stevesha M","Hickey, Alexander T","Leon Dubon, Saul V","Barnes, Claudia",bxw151330,ben wright,U S  History Survey to Civil War 
HIST,1302,001,4,42,83,49,33,22,12,6,6,5,6,4,18,,,,,2,"Schulze, Jeffrey","Zawng, Ze","Williams, Harold T","Mazur-Park, Felicity C","Jacobs, Janet K","Adrian, Athena",jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,2330,001,,37,48,42,14,11,10,4,3,2,2,,2,,,,,2,"Channell, David","Enyaosah, Damian P","Dunham, Daniel C","Tijani, Kehinde O",,,channell,david channell,Themes and Ideas in American History 
HIST,2360,001,2,12,17,12,4,2,,2,4,,,,12,,,,,3,"Pfister, Debra H",,,,,,dhpf,debra pfister,European Civilizations 
HIST,2370,001,28,6,10,8,5,3,3,2,1,,,,1,,,,,2,"Baker, Emily-Rose","Gonzalez Corona, Pedro Jose","Roemer, Nils H","Atman, Sabri",,,nhr061000,nils roemer,The Holocaust 
HIST,2384,001,149,59,7,5,12,6,4,6,,,1,2,6,,,,,1,"Fischer, Anne G","Bennett, Jason H","Meyer, Zachary M","Wellborn, Brecken H",,,agf190000,anne fischer,U S  Women from Settlement to Present 
HIST,3301,001,,3,2,5,3,3,,1,1,,1,,2,,,,,3,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Historical Inquiry 
HIST,3302,001,2,2,5,,1,1,,,,,,,3,,,,,1,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HIST,3312,001,,3,5,5,8,3,,3,,,,1,,,,,,1,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Early China 
HIST,3320,001,,10,5,12,3,,1,2,1,,,,1,,,,,0,"Wilson, Michael",,,,,,mwilson,michael wilson,Modern Europe 
HIST,3328,501,15,11,,,1,,,,,,,,,,,,,1,"Brogden, Jason",,,,,,jkb100020,,History and Philosophy of Science and Medicine 
HIST,3337,001,,14,,5,9,1,1,2,2,,,,1,,,,,0,"Channell, David",,,,,,channell,david channell,Technology and Western Civilization 
HIST,3363,001,,22,7,1,,,,,,,1,,2,,,,,0,"Schlereth, Eric R",,,,,,exs082000,eric schlereth,Religion and Politics in Early America 
HIST,3390,001,7,7,3,2,3,2,1,,1,,,,4,,,,,2,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill,Twentieth Century African-American History 
HIST,3395,001,,4,6,2,5,7,2,,2,,,1,5,,,,,1,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze,Native American History in the Nineteenth Century 
HIST,4345,001,,5,,1,3,,,,,,,,1,,,,,0,"Ring, Natalie",,,,,,njr041000,natalie ring,Origins of the Jim Crow South 
HIST,4359,501,1,5,6,1,1,1,,1,4,,,,2,,,,,2,"Rankin, Monica A",,,,,,mar046000,monica rankin,Topics in Latin American History 
HIST,4360,501,,19,2,,2,,,,,,,,1,,,,,1,"Fischer, Anne G",,,,,,agf190000,anne fischer,Topics in American Women s History 
HIST,4380,001,,3,3,2,3,4,,1,,,,,2,,,,,0,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg,Topics in Intellectual History 
HIST,6332,501,,5,2,1,,1,,1,,,,,,,,,,0,"Wright, Ben",,,,,,bxw151330,ben wright,Slavery in America 
HLTH,1301,0W1,1,5,10,7,1,2,,1,1,,1,,3,,,,,3,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1301,0W2,2,4,7,7,3,5,2,1,1,,,,2,,,,,3,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1322,0W1,,4,8,3,5,5,2,2,1,,6,,4,,,,,2,"Day, Lora N",,,,,,lnd092000,lora day,Human Nutrition 
HLTH,1322,0W2,,6,4,2,2,2,,3,1,,1,,4,,,,,1,"Day, Lora N",,,,,,lnd092000,lora day,Human Nutrition 
HLTH,1322,0W3,,18,,6,11,,4,1,,,2,,,,,,,2,"McBride, Rachael L",,,,,,rlp019100,rachael mcbride,Human Nutrition 
HLTH,3101,0W1,,145,,,2,,,2,,,,,1,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W2,,140,,,8,,,2,,,,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W3,,60,,,10,,,2,,,2,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W4,,59,,,8,,,5,,,3,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W5,,49,,,,,,1,,,,,1,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3300,001,,12,22,24,17,24,15,2,8,4,1,,,,,,,0,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,3305,001,2,8,8,7,6,,2,2,1,,,,1,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3305,002,2,17,16,3,,1,,1,,,,,,,,,,0,"Taylor, Donald E",,,,,,det190000,donald taylor,The U S  Healthcare System 
HLTH,3305,003,3,2,1,11,10,3,4,1,,,,,,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3310,0W1,8,13,6,10,8,3,3,4,,,,,9,,,,,2,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Health Care Issues  Global Perspectives 
HLTH,3310,0W2,13,13,7,11,4,4,4,,2,,,,11,,,,,1,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Health Care Issues  Global Perspectives 
HLTH,3315,001,,3,14,11,13,14,6,8,3,,,1,2,,,,,0,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Issues in Patient Education 
HLTH,4108,001,25,6,2,1,1,1,1,,,,,,,,,,,0,"Rainey, Anthony D",,,,,,doyen,anthony rainey,Verbal Reasoning and Writing for Pre-Health 
HLTH,4305,001,5,,5,1,2,1,,1,,,,,,,,,,1,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4305,002,7,5,5,4,8,4,5,3,1,,,,1,,,,1,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4306,001,8,6,6,3,3,8,1,2,,,,1,,,,,,0,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4306,002,1,4,7,3,4,7,2,,1,1,,1,1,,,,,0,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4380,0W1,14,7,3,2,2,1,1,,,,,,1,,,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,,cwe011000,christopher edwards,Special Topics in Healthcare 
HLTH,4380,0W2,18,6,2,1,2,,1,,,,,,,,,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,,cwe011000,christopher edwards,Special Topics in Healthcare 
HMGT,3080,001,,,,,,,,,,,,,,,19,1,,0,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta,Healthcare Management Honors Program Seminar 
HMGT,3301,001,2,25,,11,12,,1,,,,,,,,,,,0,"Taylor, Donald E",,,,,,det190000,donald taylor,Introduction to Healthcare Management 
HMGT,3301,003,5,11,2,7,23,,3,1,1,,1,,,,,,,0,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,,brb051000,britt berret,Introduction to Healthcare Management 
HMGT,3301,004,4,14,,4,21,,,1,,,3,,,,,,,1,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,,brb051000,britt berret,Introduction to Healthcare Management 
HMGT,3301,501,3,8,1,5,14,2,,3,,,1,,,,,,,0,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,,brb051000,britt berret,Introduction to Healthcare Management 
HMGT,3310,001,,,6,2,5,2,5,,2,,,,3,,,,,2,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3310,002,1,1,1,6,4,4,1,3,3,,1,1,2,,,,,2,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3311,001,,17,,1,16,,2,8,,,2,,,,,,,2,"Karnuta, Daniel","Cai, Yinan",,,,,dxk173030,daniel karnuta,Healthcare Financial Analysis 
HMGT,3311,002,,6,,1,15,,,6,,,1,,,,,,,0,"Karnuta, Daniel","Cai, Yinan",,,,,dxk173030,daniel karnuta,Healthcare Financial Analysis 
HMGT,3320,001,,6,,1,17,,,13,,,2,1,,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,,dxk173030,daniel karnuta,Complex and Dynamic Healthcare Environment 
HMGT,4321,001,4,4,5,7,2,3,,,,,1,,1,,,,,0,"Ayvaci, Mehmet U","Xie, Si",,,,,mua120030,mehmet ayvaci,Introduction to Healthcare Information Systems 
HMGT,4395,001,2,3,3,6,7,5,1,,3,2,,,1,,,,,0,"Berrett, Britt R","Kaplan, Marilyn R",,,,,brb051000,britt berret,Capstone Senior Project - Healthcare Management 
HMGT,6311,501,,10,,3,5,,,,,,,,,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,,dxk173030,daniel karnuta,Healthcare Financial and Operations Accounting 
HMGT,6320,0W1,,41,,,6,,,3,,,,,,,,,,0,"Thurgood, Keith L","Tiwari, Prabodh",,,,,klt160130,keith thurgood,The American Healthcare System 
HMGT,6320,501,,18,5,,,,,,,,,,,,,,,0,"Malaise, Michael",,,,,,mhm130430,michael malaise,The American Healthcare System 
HMGT,6321,0W1,,7,3,11,5,3,3,2,,,,,3,,,,,3,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Strategic Leadership of Healthcare Organizations 
HMGT,6323,501,,9,11,8,6,1,,,,,,,,,,,,0,"Ayvaci, Mehmet U","Xie, Si",,,,,mua120030,mehmet ayvaci,Healthcare Informatics 
